Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Ring/LLC Clock [MHz]","System Agent Clock [MHz]","Core #0 Thread #0 Usage [%]","Core #0 Thread #1 Usage [%]","Core #1 Thread #0 Usage [%]","Core #1 Thread #1 Usage [%]","Core #2 Thread #0 Usage [%]","Core #2 Thread #1 Usage [%]","Core #3 Thread #0 Usage [%]","Core #3 Thread #1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Uncore Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","IA Offset [V]","GT (Slice) Offset [V]","CLR (CBo/LLC/Ring) Offset [V]","GT (Unslice) Offset [V]","Uncore/SA Offset [V]","CPU Package Power [W]","IA Cores Power [W]","Total DRAM Power [W]","Package C2 Residency [%]","Core #0 Thread 0 C0 Residency [%]","Core #0 Thread 1 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #1 Thread 1 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #2 Thread 1 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #3 Thread 1 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Core #0 C7 Residency [%]","Core #1 C7 Residency [%]","Core #2 C7 Residency [%]","Core #3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: DDR RAPL [Yes/No]","IA: PCS (PECI) [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: Running Average Thermal Limit [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: Running Average Thermal Limit [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Fuses limit [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","System1 [°C]","PCH [°C]","CPU [°C]","PCIEX16 [°C]","VRM MOS [°C]","EC_TEMP1/System2 [°C]","Vcore [V]","+3.3V [V]","+12V [V]","+5V [V]","VCCSA [V]","DDR [V]","3VSB [V]","VBAT [V]","AVCC3 [V]","CPU [RPM]","System 1 [RPM]","System 2 (VRM) [RPM]","System 3 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Temperature 2 [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Drive Airflow Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°C]","GPU Core Voltage [V]","GPU Fan [RPM]","GPU Power [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Video Encode 1 Usage [%]","GPU Computing (Compute_0) Usage [%]","GPU Computing (Compute_1) Usage [%]","GPU VR Usage [%]","GPU Fan [%]","Performance Limit - Power [Yes/No]","Performance Limit - Thermal [Yes/No]","Performance Limit - Reliability Voltage [Yes/No]","Performance Limit - Max Operating Voltage [Yes/No]","Performance Limit - Utilization [Yes/No]","Performance Limit - SLI GPUBoost Sync [Yes/No]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
3.2.2019,18:27:25.706,4031,71192,5.3,2960,62535,4.5,0.0,1.317,1.301,1.301,1.319,4800.0,4800.0,4800.0,4800.0,100.0,4200.0,1000.0,19.7,0.0,14.9,4.7,0.0,33.3,25.3,1.3,33.3,12.4,100.0,48,48,48,48,42,35,35,35,34,65,65,65,66,55,35,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,37,0.000,0.000,0.000,0.000,0.000,35.320,24.024,2.409,1.2,21.5,2.7,16.0,5.3,4.9,34.4,23.5,4.6,1.7,1.7,1.4,1.5,70.0,66.5,56.2,67.3,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,32,34,47,29,38,29,1.248,3.364,12.168,5.100,1.080,1.212,3.408,3.024,3.072,1829,808,736,1021,Yes,44,70,100.0,No,No,8869,5340,27,27,No,No,9707,6049,25,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.001,28048,0,0.0,0.0,0.0,0.000,0.000,0,7.8,3.9,11.8,6.632,23.521,2124,28436,37,0.650,0,9.302,139.0,202.5,544.0,0.0,3.0,0.0,0.0,2.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,5.5,7.3,232,133,25,2.5,0,0,0.000,0.000,0,
3.2.2019,18:27:28.017,4050,71172,5.3,2977,62518,4.5,0.0,1.328,1.369,1.312,1.338,4797.6,4797.6,4797.6,4797.6,100.0,4197.9,999.5,26.3,0.6,5.4,8.1,2.0,35.1,30.2,2.0,35.1,13.7,100.0,48,48,48,48,42,49,49,34,44,51,51,66,56,49,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,36,0.000,0.000,0.000,0.000,0.000,35.967,24.677,2.442,2.9,28.0,3.1,8.2,9.7,4.3,34.6,28.8,3.8,2.0,1.1,1.3,1.1,64.4,77.8,54.8,61.4,1199.4,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,32,34,46,29,38,29,1.248,3.364,12.168,5.100,1.068,1.212,3.408,3.024,3.072,1859,806,732,1033,Yes,44,70,100.0,No,No,8869,5340,27,27,No,No,9707,6049,25,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.005,28048,0,0.0,0.0,0.0,0.000,0.000,0,9.8,3.1,12.9,7.425,25.888,2141,28493,37,0.650,0,9.641,139.0,202.5,544.0,0.0,3.0,0.0,0.0,2.8,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,5.8,7.4,232,133,25,2.5,0,0,0.000,0.000,0,
3.2.2019,18:27:30.329,4042,71181,5.3,2981,62514,4.5,0.0,1.327,1.339,1.301,1.336,4800.0,4800.0,4800.0,4800.0,100.0,4200.0,1000.0,28.3,0.6,10.1,1.3,2.0,31.7,25.6,3.3,31.7,12.9,100.0,48,48,48,48,42,33,36,54,33,67,64,46,67,45,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48,48,36,0.000,0.000,0.000,0.000,0.000,35.165,23.879,2.415,0.9,27.5,2.1,10.5,3.0,4.7,31.9,29.5,3.3,2.1,1.2,1.9,1.0,65.3,82.7,58.7,62.3,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,32,34,48,29,38,29,1.284,3.384,12.168,5.100,1.068,1.212,3.408,3.024,3.072,1800,807,734,1011,Yes,44,70,100.0,No,No,8869,5340,27,27,No,No,9707,6049,25,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.003,28048,0,0.0,0.0,0.0,0.000,0.000,0,4.7,2.4,7.2,8.509,19.839,2160,28537,37,0.650,0,9.016,139.0,202.5,544.0,0.0,3.0,0.0,0.0,2.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,5.6,7.3,232,133,25,2.5,0,0,0.000,0.000,0,
3.2.2019,18:27:32.610,4047,71176,5.3,2929,62565,4.4,0.0,1.297,1.384,1.290,1.238,4800.0,4800.0,4800.0,4800.0,100.0,4200.0,1000.0,25.1,2.0,10.8,0.6,0.0,41.0,13.6,3.4,41.0,12.1,100.0,48,48,48,48,42,31,31,32,31,69,69,68,69,34,32,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,44,34,0.000,0.000,0.000,0.000,0.000,34.319,23.023,2.375,6.8,27.1,2.0,11.2,2.9,3.6,34.4,18.2,4.2,1.6,1.5,1.8,2.2,59.2,76.6,49.9,69.1,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,32,34,40,29,38,29,1.284,3.364,12.168,5.100,1.068,1.212,3.408,3.024,3.072,1819,812,732,1010,Yes,44,70,100.0,No,No,8869,5340,27,27,No,No,9707,6049,26,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.003,28048,0,0.1,0.0,0.1,0.010,0.000,0,13.3,4.8,18.2,17.757,36.293,2198,28616,38,0.650,0,10.613,139.0,202.5,544.0,2.0,4.0,0.0,1.0,2.8,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,6.4,7.0,232,133,25,2.5,0,0,0.000,0.000,0,
3.2.2019,18:27:34.891,4063,71160,5.4,2936,62559,4.4,0.0,1.298,1.333,1.368,1.314,4797.6,4797.6,4797.6,4797.6,100.0,4197.9,999.5,10.8,5.4,4.7,10.8,8.8,5.4,16.4,6.8,16.4,8.6,100.0,48,48,48,48,42,33,33,32,31,67,67,68,69,35,33,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,31,34,0.000,0.000,0.000,0.000,0.000,31.017,19.679,2.318,26.5,13.9,6.5,11.6,10.8,14.3,7.1,17.7,10.8,3.9,4.5,2.8,4.8,55.2,54.1,45.3,48.5,1199.4,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,32,34,44,29,37,29,1.248,3.384,12.168,5.100,1.068,1.224,3.408,3.024,3.072,1577,824,731,897,Yes,44,69,100.0,No,No,8869,5340,27,27,No,No,9707,6049,25,66.0,No,No,75032,0.0,0.0,0.0,0.001,0.000,28048,0,1.4,0.0,1.4,0.111,0.000,0,12.8,3.8,16.5,12.947,22.741,2227,28666,37,0.650,0,10.844,139.0,202.5,544.0,1.0,4.0,0.0,0.0,2.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,5.5,6.0,232,133,25,2.5,0,0,0.000,0.000,0,
3.2.2019,18:27:37.102,4073,71150,5.4,2954,62541,4.5,0.0,1.342,1.233,1.259,1.266,4797.6,4797.6,4797.6,4797.6,100.0,4197.9,999.5,10.4,4.1,9.7,6.9,10.4,1.3,9.6,4.1,10.4,7.1,100.0,48,48,48,48,42,31,31,31,31,69,69,69,69,33,31,No,No,No,No,No,No,No,No,No,No,No,No,No,No,33,31,32,0.000,0.000,0.000,0.000,0.000,26.813,15.454,2.279,39.2,14.3,5.7,15.5,6.9,11.7,2.9,11.0,5.7,3.5,2.6,1.8,3.9,64.7,63.8,66.9,68.7,1199.4,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,32,34,37,29,38,30,1.356,3.364,12.168,5.070,1.080,1.212,3.408,3.024,3.072,1573,833,741,855,Yes,43,69,100.0,No,No,8869,5340,27,27,No,No,9707,6049,26,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.011,28048,0,0.7,0.0,0.7,0.051,0.000,1,2.8,1.3,4.1,4.203,10.435,2235,28688,38,0.650,0,10.241,139.0,202.5,544.0,1.0,3.0,0.0,0.0,2.8,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,5.8,6.9,231,132,24,2.5,0,0,0.000,0.000,0,
3.2.2019,18:27:39.346,4068,71155,5.4,2939,62556,4.4,0.0,1.302,1.315,1.333,1.286,4800.0,4800.0,4800.0,4800.0,100.0,4200.0,1000.0,7.6,0.6,4.8,0.0,4.1,0.0,5.5,1.3,7.6,3.0,100.0,48,48,48,48,42,29,31,29,30,71,69,71,70,32,31,No,No,No,No,No,No,No,No,No,No,No,No,No,No,32,31,32,0.000,0.000,0.000,0.000,0.000,19.322,7.946,2.158,63.5,10.8,3.4,5.0,1.7,5.8,1.7,5.2,2.1,1.7,1.2,2.4,1.3,76.1,88.1,86.3,87.2,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,32,34,34,29,37,29,1.320,3.364,12.168,5.100,1.068,1.212,3.408,3.024,3.072,1397,839,752,784,Yes,44,71,100.0,No,No,8869,5340,27,27,No,No,9707,6049,26,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.003,28048,0,0.0,0.0,0.0,0.000,0.000,1,1.4,1.2,2.6,2.647,11.854,2241,28713,37,0.650,0,10.479,139.0,202.5,544.0,1.0,3.0,0.0,0.0,2.8,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,6.0,6.9,231,131,26,2.5,0,0,0.000,0.000,0,
3.2.2019,18:27:41.631,4032,71190,5.3,2886,62609,4.4,0.0,1.198,1.273,1.235,1.342,4800.0,4800.0,4800.0,4800.0,100.0,4200.0,1000.0,4.8,1.3,2.0,0.6,0.6,0.6,1.3,0.6,4.8,1.5,100.0,48,48,48,48,42,28,30,30,29,72,70,70,71,32,30,No,No,No,No,No,No,No,No,No,No,No,No,No,No,32,30,32,0.000,0.000,0.000,0.000,0.000,15.841,4.441,2.117,79.0,3.6,4.1,2.9,2.9,2.3,0.9,1.9,2.0,0.7,0.8,0.5,0.0,86.2,91.2,94.4,93.9,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,32,34,32,29,37,29,0.096,3.364,12.168,5.100,1.068,1.212,3.408,3.024,3.072,1369,862,750,742,Yes,44,70,100.0,No,No,8869,5340,27,27,No,No,9707,6049,26,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.000,28048,0,0.0,0.0,0.0,0.000,0.000,1,0.2,0.0,0.2,0.128,0.106,2241,28713,37,0.650,0,9.751,139.0,202.5,544.0,0.0,3.0,0.0,0.0,2.8,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,5.8,7.4,233,133,26,2.5,0,0,0.000,0.000,0,
3.2.2019,18:27:43.927,4107,71115,5.4,2927,62568,4.4,0.0,1.341,1.287,1.312,1.331,4798.8,4798.8,4798.8,4798.8,100.0,4199.0,999.8,14.9,4.0,10.2,51.7,12.9,0.6,16.3,3.4,51.7,14.3,100.0,48,48,48,48,42,54,58,32,34,46,42,68,66,54,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,35,0.000,0.000,0.000,0.000,0.000,35.952,24.631,2.439,11.4,15.6,7.4,13.6,50.9,12.0,2.6,21.1,3.6,4.8,2.5,0.9,1.2,65.8,26.7,80.1,69.0,1199.7,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,32,35,55,29,37,30,1.248,3.384,12.168,5.100,1.068,1.212,3.408,3.024,3.072,1967,843,749,988,Yes,44,70,100.0,No,No,8869,5340,27,27,No,No,9707,6049,26,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.001,28048,0,0.2,0.0,0.2,0.017,0.000,1,4.5,0.0,4.5,1.960,0.023,2246,28713,38,0.650,0,11.119,139.0,202.5,544.0,0.0,3.0,0.0,0.0,2.9,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,6.4,6.4,241,141,26,2.5,0,0,0.000,0.000,0,
3.2.2019,18:27:46.239,4026,71196,5.3,2876,62619,4.3,0.0,1.208,1.247,1.232,1.304,4801.2,4801.2,4801.2,4801.2,100.0,4201.0,1000.2,12.9,10.2,7.4,52.3,8.8,2.7,6.8,5.4,52.3,13.3,100.0,48,48,48,48,42,30,31,31,31,70,69,69,69,34,31,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,33,33,0.000,0.000,0.000,0.000,0.000,34.782,23.461,2.397,5.3,15.4,12.4,8.9,49.0,8.2,3.3,6.6,6.1,2.8,1.0,1.4,0.4,64.7,21.2,84.4,85.0,1200.3,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,32,34,53,29,37,30,1.248,3.364,12.168,5.100,1.068,1.212,3.408,3.024,3.072,2039,808,756,1205,Yes,44,69,100.0,No,No,8869,5340,27,27,No,No,9707,6049,26,66.0,No,No,75032,0.0,0.1,0.1,0.000,0.010,28048,0,0.0,0.0,0.0,0.000,0.000,1,8.3,0.7,9.0,6.004,1.618,2259,28717,37,0.800,0,32.175,1594.5,2003.4,1430.0,0.0,1.0,0.0,0.0,3.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,21.0,17.9,244,144,26,8.0,0,0,0.000,0.000,0,
3.2.2019,18:27:48.520,4109,71114,5.4,2906,62589,4.4,0.0,1.365,1.298,1.303,1.281,4802.4,4802.4,4802.4,4802.4,100.0,4202.1,1000.5,7.4,3.3,3.4,2.0,4.7,3.4,13.5,4.7,13.5,5.3,100.0,48,48,48,48,42,29,31,29,29,71,69,71,71,34,31,No,No,No,No,No,No,No,No,No,No,No,No,No,No,32,30,32,0.000,0.000,0.000,0.000,0.000,13.999,9.453,2.211,65.0,9.3,5.6,6.6,4.1,6.6,3.4,14.7,4.4,2.1,0.6,1.4,1.4,76.1,85.6,84.6,73.8,1200.6,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,32,34,32,29,37,30,1.284,3.344,12.024,5.070,1.080,1.224,3.408,3.024,3.072,1562,814,757,949,Yes,44,69,100.0,No,No,8869,5340,27,27,No,No,9707,6049,26,66.0,No,No,75032,0.0,0.1,0.1,0.000,0.005,28048,0,0.1,0.0,0.1,0.007,0.000,1,2.1,0.7,2.8,2.490,8.306,2264,28735,38,0.800,0,37.536,1594.5,2003.4,1430.0,1.0,0.0,0.0,0.0,3.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,33.5,20.9,244,145,27,8.0,0,0,0.000,0.000,0,
3.2.2019,18:27:50.816,4107,71116,5.4,2901,62594,4.4,0.0,1.276,1.241,1.283,1.331,4800.0,4800.0,4800.0,4800.0,100.0,4200.0,1000.0,3.4,0.6,2.0,1.3,2.0,0.6,6.8,1.3,6.8,2.3,100.0,48,48,48,48,42,29,30,30,30,71,70,70,70,32,30,No,No,No,No,No,No,No,No,No,No,No,No,No,No,31,30,31,0.000,0.000,0.000,0.000,0.000,14.618,6.473,2.142,72.3,5.4,3.6,2.8,1.3,4.7,1.1,9.7,1.8,0.7,0.7,0.6,0.6,83.2,92.4,90.6,85.0,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,32,35,32,29,37,30,0.132,3.384,12.168,5.100,1.068,1.212,3.408,3.024,3.072,1366,844,754,775,Yes,44,71,100.0,No,No,8869,5340,27,27,No,No,9707,6049,26,66.0,No,No,75032,3.2,0.0,3.2,0.014,0.000,28048,0,0.0,0.0,0.0,0.000,0.000,1,0.9,0.2,1.1,0.778,3.226,2266,28742,38,0.650,0,9.414,139.0,202.5,544.0,0.0,3.0,0.0,0.0,3.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,5.7,6.7,244,145,27,2.5,0,0,0.000,0.000,0,
3.2.2019,18:27:53.128,4104,71118,5.4,2900,62595,4.4,0.0,1.356,1.251,1.286,1.276,4797.6,4797.6,4797.6,4797.6,100.0,4197.9,999.5,2.0,5.4,1.3,0.0,1.3,0.0,2.0,1.3,5.4,1.7,100.0,48,48,48,48,42,30,31,30,31,70,69,70,69,34,31,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,32,32,0.000,0.000,0.000,0.000,0.000,15.555,4.146,2.086,81.7,4.4,2.7,2.9,2.0,2.4,0.7,3.6,1.6,0.7,0.6,0.1,0.1,86.5,91.7,94.8,92.4,1199.4,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,32,35,33,29,36,30,1.248,3.384,12.168,5.070,1.068,1.212,3.408,3.024,3.072,1360,860,752,734,Yes,44,70,100.0,No,No,8869,5340,27,27,No,No,9707,6049,26,66.0,No,No,75032,10.9,0.0,10.9,14.409,0.000,28080,0,0.0,0.0,0.0,0.000,0.000,1,0.6,0.7,1.3,0.712,3.627,2268,28750,38,0.650,0,10.034,139.0,202.5,544.0,3.0,4.0,0.0,0.0,3.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,5.5,5.6,245,146,27,2.5,0,0,0.000,0.000,0,
3.2.2019,18:27:55.440,4103,71120,5.4,2859,62636,4.3,0.0,1.236,1.226,1.291,1.281,4800.0,4800.0,4800.0,4800.0,100.0,4200.0,1000.0,8.0,3.3,2.6,2.6,4.6,0.6,4.0,0.6,8.0,3.3,100.0,48,48,48,48,42,29,30,30,30,71,70,70,70,32,30,No,No,No,No,No,No,No,No,No,No,No,No,No,No,32,30,32,0.000,0.000,0.000,0.000,0.000,20.499,9.123,2.268,53.8,7.3,4.9,3.1,5.3,5.9,1.3,7.5,2.0,16.3,6.1,0.5,1.0,53.9,78.7,77.7,77.1,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,32,35,32,29,36,30,0.696,3.364,12.168,5.100,1.068,1.212,3.408,3.024,3.072,1363,866,750,721,Yes,45,72,100.0,No,No,8869,5340,27,27,No,No,9707,6049,26,66.0,No,No,75032,30.9,0.0,30.9,60.929,0.003,28214,0,0.0,0.0,0.0,0.000,0.000,1,20.5,11.4,31.8,83.998,155.622,2452,29091,38,0.650,0,9.226,139.0,202.5,544.0,0.0,3.0,0.0,0.0,3.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,5.6,5.4,245,146,27,2.5,0,0,0.000,0.000,0,
3.2.2019,18:27:57.752,4257,70965,5.6,2895,62600,4.4,0.0,1.298,1.349,1.298,1.283,4800.0,4800.0,4800.0,4800.0,100.0,4200.0,1000.0,3.3,27.0,2.7,0.0,0.6,0.6,4.7,1.3,27.0,5.0,100.0,48,48,48,48,42,49,46,32,31,51,54,68,69,49,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49,49,34,0.000,0.000,0.000,0.000,0.000,18.815,7.441,2.061,61.5,2.9,28.1,1.8,0.7,1.6,0.7,4.2,1.9,0.7,0.4,0.8,0.1,67.3,95.8,94.1,92.5,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,32,35,46,29,36,30,1.248,3.384,12.168,5.100,1.068,1.212,3.408,3.024,3.072,1360,864,753,725,Yes,45,70,100.0,No,No,8869,5340,27,27,No,No,9707,6049,26,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.005,28214,0,0.0,0.0,0.0,0.000,0.000,1,0.3,0.1,0.4,0.265,0.289,2452,29092,38,0.650,0,9.444,139.0,202.5,544.0,0.0,3.0,0.0,0.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,Yes,No,5.6,7.1,245,146,27,2.5,0,0,0.000,0.000,0,
